rally,serve,hitpoint,speed,net.clearance,distance.from.sideline,depth,outside.sideline,outside.baseline,player.distance.travelled,player.impact.depth,player.impact.distance.from.center,player.depth,player.distance.from.center,previous.speed,previous.net.clearance,previous.distance.from.sideline,previous.depth,opponent.depth,opponent.distance.from.center,same.side,previous.hitpoint,previous.time.to.net,server.is.impact.player,id,train,outcome,gender
3,2,F,34.01865399,0.781113661,0.30438535,2.483108035,FALSE,FALSE,2.127265033,13.0462,0.832,11.3506,0.4526,27.95280221,0.66085732,3.687317227,4.679462641,11.4718,2.2366,FALSE,B,0.471663766,TRUE,6238,1,UE,mens
3,1,F,36.39458369,-0.038409387,2.108148149,6.155561144,FALSE,FALSE,2.668820871,8.7584,2.5904,11.0206,1.1744,19.37795062,0.459538398,3.157268343,8.668954476,13.378,2.4014,FALSE,F,0.865951187,TRUE,6309,1,UE,mens
14,1,F,36.65836284,1.038250946,0.332473387,2.540556316,TRUE,TRUE,1.887411858,12.8416,0.9806,14.5132,1.857,30.66626373,0.349036413,3.480294308,4.724276947,13.4476,2.8066,FALSE,B,0.513199472,FALSE,6425,1,UE,mens
3,1,F,39.63590277,0.221214163,1.101626057,4.48109756,FALSE,FALSE,1.217226437,12.4228,0.4542,11.2254,0.2354,20.47900433,1.665650085,3.545966896,2.781138971,13.2938,2.1758,TRUE,B,0.791760359,TRUE,565,1,W,mens
3,2,B,27.24490374,0.437170024,0.157623826,6.027733476,TRUE,FALSE,2.096971244,13.251,0.939,11.2608,0.2784,27.64241583,0.717154729,3.731724815,2.242688654,11.078,3.606,FALSE,F,0.447552272,TRUE,5163,1,UE,mens
11,1,B,25.05599372,-0.179405338,1.876559642,7.217513722,FALSE,FALSE,3.029698256,13.5334,2.8014,13.5578,0.2282,36.49188084,0.51606207,1.634176698,4.600514016,14.5784,0.7502,TRUE,B,0.475808376,TRUE,8900,1,UE,mens
3,1,B,34.20336179,0.340124973,0.537376692,3.377512755,FALSE,FALSE,0.671760076,10.6702,0.1634,11.2078,0.2394,21.03397214,0.957212898,2.279505981,6.014815615,12.754,4.1598,FALSE,F,0.719786178,TRUE,3643,1,W,mens
5,2,F,36.58260559,-0.416721011,3.772369618,9.142805427,FALSE,FALSE,5.341904297,13.4922,5.4366,12.4568,0.196,34.59699471,0.447924314,0.814075086,5.955968584,14.7806,3.4992,FALSE,F,0.535219038,TRUE,3741,1,UE,mens
6,1,F,33.41857495,1.328426144,0.693364964,0.745076884,FALSE,TRUE,2.189875732,15.5804,4.0346,16.4528,2.026,35.02999051,0.546375574,0.906414027,3.809403011,12.3858,1.5326,FALSE,F,0.40356876,FALSE,3081,1,UE,mens
5,2,F,37.92965993,1.400120474,0.123454808,1.716146904,TRUE,TRUE,3.455503969,13.1102,3.3514,14.0214,0.0182,34.28582184,0.336596897,1.93158473,6.648739567,15.1642,2.371,FALSE,F,0.528508002,TRUE,9520,1,UE,mens
22,2,F,32.38306415,-0.170998586,1.618142481,9.113166898,FALSE,FALSE,4.901352976,15.089,2.706,14.8318,2.1886,30.0641069,0.391977965,1.224798648,2.716726697,8.5588,1.1804,FALSE,F,0.308118344,FALSE,6347,1,FE,mens
11,1,B,31.62312769,-0.054345788,3.00670797,7.510074141,FALSE,FALSE,1.609740563,13.123,3.8606,13.5232,2.3014,30.34320315,0.588078624,1.310232848,5.303714666,13.5542,1.8672,FALSE,B,0.536398533,TRUE,8353,1,UE,mens
8,2,U,9.789657616,0.22723674,0.999889398,8.241554226,FALSE,FALSE,2.454589668,4.1168,0.542,6.5708,0.5958,24.77146139,0.270243551,3.335560921,8.029701669,14.7064,3.4478,FALSE,B,0.715940265,FALSE,225,1,W,mens
3,1,F,33.16900976,0.078202688,1.20037847,6.216964384,FALSE,FALSE,4.529669149,6.792,0.7286,10.9228,1.13,17.86541529,0.721751764,2.649646777,8.665434706,13.3186,1.5178,FALSE,F,0.964566637,TRUE,2218,1,W,mens
6,2,F,43.31338453,0.263940155,0.028585834,2.987852335,FALSE,FALSE,1.986887667,14.249,2.9436,15.7202,1.6082,33.74773494,0.665568192,2.057591015,4.495684222,14.5434,2.8612,FALSE,F,0.510140432,FALSE,5287,1,W,mens
3,1,F,37.02631365,0.462356142,1.038340274,3.528114503,FALSE,FALSE,0.905222934,11.2542,1.5986,11.1908,0.6956,25.89943428,1.09761654,1.936425085,4.257096679,13.3836,2.627,FALSE,B,0.640652954,TRUE,4891,1,W,mens
4,2,B,15.73176906,-0.273573639,0.604052213,10.17652621,FALSE,FALSE,1.389758612,12.5004,3.0544,12.0736,1.7318,29.27906055,0.367608793,1.79781623,5.078957722,12.8038,2.3392,FALSE,B,0.515388901,FALSE,913,1,UE,mens
6,1,F,28.18295203,-0.683144353,0.404118769,9.552005308,FALSE,FALSE,7.912723488,10.3492,2.9632,15.182,3.3022,15.35841329,0.107981744,1.264086938,5.314873233,6.0526,0.6226,FALSE,U,0.392868514,FALSE,3904,1,FE,mens
8,1,U,34.79396384,-0.15488803,2.4676841,7.35013528,FALSE,FALSE,5.082465772,16.4672,4.2504,15.6946,0.773,38.67831818,0.347307209,0.608157377,3.266608351,12.5726,1.1438,TRUE,F,0.370877593,FALSE,8621,1,FE,mens
10,2,B,37.44605488,-0.077110301,2.150893614,6.979388827,FALSE,FALSE,0.871351181,14.7062,0.6072,15.572,0.7054,32.29106996,0.727456422,2.843359905,5.200072306,14.3464,0.634,FALSE,F,0.532974972,FALSE,7989,1,UE,mens
5,2,U,32.81641098,0.870135346,1.921571383,6.19758969,FALSE,FALSE,2.415445508,5.7372,0.5102,3.6858,0.765,19.10244869,3.594510228,3.715494184,6.165765863,13.8252,2.4748,TRUE,V,1.010970549,TRUE,1598,1,W,mens
5,1,F,41.57659525,0.153646636,0.824588904,3.926180532,FALSE,FALSE,0.857220298,11.1054,2.1908,11.2812,3.0298,21.22139657,2.017650168,3.581488386,2.981770501,15.5576,2.6438,FALSE,B,0.949068743,TRUE,936,1,W,mens
9,1,F,38.27683567,-0.017917652,2.977241901,6.06187257,FALSE,FALSE,3.794693906,13.2424,4.6308,14.3554,1.003,37.31918824,0.2043957,1.401381517,6.610278622,13.9936,3.429,FALSE,F,0.479316367,TRUE,7777,1,UE,mens
4,2,V,24.75045954,4.038747906,0.712017968,6.810052724,FALSE,FALSE,2.259658824,15.6852,3.3398,15.2482,1.1228,41.30775207,0.481817423,0.6571694,2.704178704,13.8564,2.2734,FALSE,F,0.403945192,FALSE,3536,1,FE,mens
12,2,F,36.84409741,0.683390078,0.101621763,3.636673658,TRUE,FALSE,3.399667354,13.4764,2.1746,13.455,1.225,31.52671418,0.681978885,1.860132228,4.142631725,13.9816,0.302,TRUE,F,0.534753283,FALSE,985,1,UE,mens
15,2,F,39.89794641,0.604316317,0.317775036,1.544553373,FALSE,FALSE,5.538437014,12.4116,2.365,14.055,2.924,19.01305403,2.217014078,3.420110519,2.746517315,11.9542,1.314,TRUE,B,0.820245933,TRUE,505,1,W,mens
3,2,B,34.24356162,0.936586323,2.062617099,2.393584733,FALSE,TRUE,2.875601155,13.052,2.1144,11.5122,0.3142,27.84177311,0.511696925,1.40580874,5.200855278,11.6602,1.9164,FALSE,F,0.479480051,TRUE,5094,1,UE,mens
4,1,B,33.68088727,0.689638689,0.151650202,2.760589426,TRUE,FALSE,1.745613657,13.0992,2.1082,13.954,0.5862,31.61490519,0.296976507,2.741514865,3.918018208,9.1882,3.0504,FALSE,B,0.326639548,FALSE,6416,1,UE,mens
4,2,F,14.1568604,0.826282414,1.974737061,6.872938344,TRUE,FALSE,11.31612848,4.4828,3.2064,14.8424,1.347,14.3795543,0.652001856,1.277785075,9.419106276,12.2026,1.0354,FALSE,B,1.136216033,FALSE,1960,1,FE,mens
3,1,F,22.33131926,-0.046426132,3.341183215,9.310881511,FALSE,FALSE,1.569166428,12.811,1.494,11.3152,1.0198,33.43243344,0.748011346,3.963606537,2.223022227,13.128,2.631,FALSE,F,0.448672999,TRUE,425,1,FE,mens
4,2,F,30.15754033,2.042237644,0.191963951,1.812317828,TRUE,FALSE,1.932398106,13.8542,2.713,15.553,1.792,34.14515821,0.274145743,2.155797649,5.313340042,13.2416,1.5892,FALSE,F,0.453441306,FALSE,3649,1,UE,mens
5,2,F,36.89871267,-0.100652017,1.857467973,7.794873385,FALSE,FALSE,1.425189573,12.5366,3.2722,13.209,2.0156,32.09716419,0.546184033,3.291740732,5.578684879,15.5466,2.7462,FALSE,B,0.581597108,TRUE,3150,1,UE,mens
10,1,B,26.01104409,1.157548698,0.176576924,1.804027859,TRUE,FALSE,6.331948228,15.04,1.7518,13.9194,4.4802,29.21308993,0.702462716,1.13139912,3.282118661,13.5502,2.6168,FALSE,F,0.543027233,FALSE,3858,1,FE,mens
3,2,V,36.395352,-0.005642173,1.855862718,11.86763644,FALSE,FALSE,2.501557315,13.1386,3.1026,11.4636,1.2446,29.74445126,0.772595029,2.645702731,2.673928376,10.855,3.8086,FALSE,B,0.414910258,TRUE,3719,1,UE,mens
7,2,B,24.7710538,0.651989382,1.144965784,2.541694192,FALSE,FALSE,0.62002587,13.8576,1.5586,14.4698,1.4604,35.09254986,0.156048187,3.357288495,4.592347191,12.998,2.6876,FALSE,B,0.420527484,TRUE,3091,1,UE,mens
4,2,F,43.40990394,0.427709354,0.351633057,1.335635273,FALSE,FALSE,2.403184637,14.0136,3.4362,15.2334,1.3656,34.64117323,0.904276991,1.118981375,2.892224932,13.0126,2.365,FALSE,F,0.445764333,FALSE,4005,1,W,mens
4,2,B,24.93004007,1.227995474,6.044193545,5.25915154,TRUE,FALSE,4.045188688,15.694,2.478,15.0884,1.5216,38.4620869,0.56871748,1.42747328,2.864173704,13.0522,1.004,TRUE,F,0.391251005,FALSE,8894,1,FE,mens
8,2,F,28.03561438,0.317634834,1.203912835,2.458808314,FALSE,FALSE,7.514678066,7.0066,2.1446,14.3678,0.6336,17.7516243,0.786651757,3.600074999,7.483867658,13.0442,2.744,FALSE,B,0.93412297,FALSE,3222,1,W,mens
12,1,F,30.79334034,-0.037499717,3.947599515,7.786800774,FALSE,FALSE,3.571410304,15.371,2.4176,13.7376,0.7584,40.49118289,0.71721165,0.870534431,0.720458504,14.2088,2.8412,FALSE,F,0.404066802,FALSE,3878,1,FE,mens
10,1,F,30.45220557,-0.044206042,2.884458008,8.382053176,FALSE,FALSE,0.803992662,13.8442,2.8474,14.3124,2.1938,34.15992534,1.114588308,3.176545028,2.205012389,15.2868,2.6464,FALSE,B,0.531092125,FALSE,6385,1,UE,mens
11,2,F,39.64116233,-0.031249296,0.775614524,7.132486316,FALSE,FALSE,2.124409772,15.1526,1.0708,14.5604,0.9694,35.45805158,0.393065031,2.3121892,4.937903559,13.2956,2.5536,FALSE,F,0.428289044,TRUE,6362,1,UE,mens
3,2,B,38.73521656,-0.117146957,1.553485531,7.080665587,FALSE,FALSE,2.590895768,12.7952,1.6674,11.173,0.3528,24.55434995,1.015120367,1.776807279,3.399515384,11.4644,2.9248,FALSE,B,0.535194995,TRUE,5519,1,UE,mens
13,1,F,35.55192468,2.455170608,0.055597931,0.866310505,FALSE,TRUE,7.212835406,15.3206,4.6152,14.2398,2.5162,26.91045498,1.22456248,0.892455682,3.779232671,11.8774,2.8124,TRUE,F,0.538853105,TRUE,1693,1,UE,mens
5,2,B,22.69114612,3.243499574,0.398297,0.008687075,TRUE,FALSE,4.927052149,15.15,3.4016,14.7808,1.5116,39.01476994,0.291415743,0.917369928,3.746729138,12.925,1.1856,TRUE,B,0.378164508,TRUE,6318,1,FE,mens
4,1,F,41.08809975,-0.040753096,2.483221364,7.459861915,FALSE,FALSE,3.092420282,13.6922,2.5518,13.681,0.5406,31.49617806,0.553087072,1.459112347,4.588874487,12.9444,0.901,FALSE,F,0.474744498,FALSE,1512,1,UE,mens
5,2,B,33.84625411,1.03223155,0.298931924,0.225783372,FALSE,FALSE,1.542522155,13.2644,0.324,13.356,1.8638,29.47028737,0.507599811,2.872914223,5.483437794,14.2244,0.572,TRUE,F,0.573400175,TRUE,6282,1,W,mens
3,1,B,13.93301873,0.093231612,1.735056098,9.021414763,FALSE,FALSE,4.153629738,8.0074,2.342,11.1922,0.3244,17.53250783,0.363324739,1.666788155,8.132686218,13.352,2.5454,FALSE,B,0.930447964,TRUE,1015,1,W,mens
3,2,F,36.81740358,-0.055889752,2.29292319,7.061517133,FALSE,FALSE,3.716913343,10.5364,3.3762,11.4312,0.2314,18.01018765,1.58493607,2.181285686,4.504093576,12.3656,1.9446,FALSE,B,0.810680713,TRUE,57,1,UE,mens
5,1,F,19.02742252,0.707792286,0.860139871,5.063950855,TRUE,FALSE,3.337394103,4.3942,0.1832,6.4544,2.4424,26.65696998,1.411529198,2.459957565,7.476210781,13.39,2.667,TRUE,V,0.609420685,TRUE,6902,1,FE,mens
6,1,F,40.3154933,0.573036783,0.034985774,0.041197442,FALSE,FALSE,1.517308209,12.6816,1.1844,12.5572,2.6966,23.59871345,1.14201054,3.870413661,2.056947188,13.7346,2.7206,FALSE,B,0.715700031,FALSE,2484,1,UE,mens
4,1,U,30.87371689,1.866082018,2.883551057,1.591043118,FALSE,TRUE,4.382625277,14.9874,1.2626,13.481,2.853,35.46213561,0.499210422,1.916666646,3.057839934,12.2682,1.8242,FALSE,F,0.39256099,FALSE,2084,1,UE,mens
5,1,F,36.85204227,1.128145894,2.799037391,0.134369708,FALSE,TRUE,1.033728243,14.821,1.772,14.3442,0.8548,40.53106654,0.489001673,2.677592832,2.71717389,13.8618,2.6526,FALSE,F,0.404492811,TRUE,7403,1,UE,mens
5,2,V,37.09893919,-0.004265347,3.516936696,11.7954055,FALSE,FALSE,3.584672013,12.439,2.763,13.443,0.6782,27.43600518,0.473844537,2.163584299,6.700312631,13.7062,1.9148,TRUE,F,0.63397659,TRUE,8108,1,UE,mens
3,1,F,21.94923147,0.594504232,0.069651168,5.095371734,FALSE,FALSE,2.450547204,12.0762,3.1624,11.337,0.826,37.06278063,0.834519856,0.831861778,2.657621338,13.1176,4.9354,FALSE,F,0.434200863,TRUE,5869,1,W,mens
4,1,F,23.91844732,3.829485225,1.850952378,0.935215628,FALSE,FALSE,3.210213856,13.4876,2.0688,13.1106,1.1192,21.73198708,0.159167081,1.171745197,0.994024368,7.1464,3.9176,FALSE,B,0.408396283,FALSE,6663,1,W,mens
3,2,B,11.95462147,-0.202594349,0.481613018,10.69187066,FALSE,FALSE,1.426440002,10.5572,2.1272,11.285,0.9004,22.62410301,0.753259971,2.73287825,6.295043877,11.4884,3.0596,FALSE,B,0.590886791,TRUE,3288,1,UE,mens
5,2,B,30.82395869,0.926589702,0.752516929,2.221646092,TRUE,FALSE,2.815954005,12.9774,3.4298,13.5994,0.6834,33.96446074,0.899589893,0.860165963,2.784908383,15.0256,1.8806,FALSE,B,0.543646166,TRUE,9353,1,UE,mens
3,2,U,34.14126786,0.688945657,0.136675489,1.797044056,FALSE,TRUE,2.350998426,12.301,3.4814,11.4594,1.2862,35.07322687,0.932168375,0.893413986,3.177825906,15.6142,4.3516,FALSE,B,0.559339927,TRUE,7102,1,UE,mens
6,2,U,35.84493065,1.717708795,0.653336352,1.876177479,FALSE,TRUE,5.772238671,14.4778,3.0534,12.87,2.4904,34.59196206,1.033888354,1.089941932,2.158098789,15.1276,0.764,TRUE,F,0.534921352,FALSE,2195,1,UE,mens
3,1,F,43.7619721,0.373588484,1.392984061,4.706462767,FALSE,FALSE,2.694530534,9.5118,3.3072,11.1924,1.201,16.09765764,2.408795801,2.834925708,5.481247415,12.027,2.7836,FALSE,F,0.940447449,TRUE,3733,1,W,mens
4,2,B,19.58394253,-0.931072288,2.885944554,11.80608377,FALSE,FALSE,0.624393626,12.6942,2.0642,12.0744,1.9886,37.03981616,0.692555697,1.899439861,2.311158113,11.277,0.9636,FALSE,F,0.338346188,FALSE,7084,1,FE,mens
4,1,V,34.94243023,0.12139378,3.176855702,9.215321076,FALSE,FALSE,3.598103956,12.7176,1.1404,12.0858,2.4018,21.7338625,0.697467822,2.406811706,1.285170313,8.407,0.0816,FALSE,B,0.414496625,FALSE,4092,1,UE,mens
4,1,F,34.82273537,0.57860983,1.208108636,0.760433557,FALSE,FALSE,2.855781014,9.438,3.6222,11.2966,1.454,18.73351234,0.367462662,2.29159068,5.598228867,8.8052,0.8252,FALSE,B,0.55902027,FALSE,5527,1,W,mens
6,2,B,36.39489362,1.163849937,2.118556525,1.463067049,FALSE,TRUE,3.241798439,15.1748,2.0168,15.0264,1.2216,32.08073193,0.473474418,1.884972493,4.100183966,9.5736,1.9516,FALSE,F,0.319565995,FALSE,847,1,FE,mens
4,1,F,32.11242921,0.411665203,1.557379282,4.038957026,FALSE,FALSE,5.014089544,8.3098,3.3176,12.2934,0.2726,13.86420789,0.794709926,2.606031877,6.419654953,8.2384,0.0424,FALSE,B,0.706263589,FALSE,4730,1,W,mens
4,1,B,22.96817662,3.721675557,2.357338695,0.770334597,FALSE,FALSE,1.342296122,13.2012,1.4516,12.318,0.4408,18.84584392,0.636688415,2.216662532,1.642103728,7.4038,0.3144,FALSE,B,0.426729791,FALSE,2636,1,W,mens
7,1,U,36.53944781,0.969290972,1.034639794,4.438683547,FALSE,FALSE,1.420125699,5.8946,2.8974,7.1932,2.3226,19.41430766,3.033073708,0.700754178,9.931355925,13.216,2.4018,TRUE,V,0.942134821,TRUE,2258,1,W,mens
4,1,F,33.28443533,0.32518224,0.354773695,3.91525065,FALSE,FALSE,2.816164086,11.4216,0.6104,11.452,2.2056,20.76660544,0.360709295,2.876790394,2.861947007,7.4082,0.9948,TRUE,B,0.375037774,FALSE,5499,1,W,mens
5,1,B,18.5616267,0.993925575,0.706764776,2.230126984,FALSE,TRUE,2.189833062,3.4866,1.8752,4.2216,0.1876,31.18483788,0.460675418,0.902875115,8.350812841,11.0444,1.8724,FALSE,V,0.381085287,TRUE,2562,1,FE,mens
3,1,F,34.88061351,7.940593847,0.008170772,7.639362234,FALSE,FALSE,1.526593279,9.5896,1.328,11.0848,1.02,23.39196403,0.622357472,4.000688877,5.324486375,12.711,1.9172,FALSE,B,0.649087014,TRUE,563,1,UE,mens
3,2,F,34.52912662,-0.006219779,2.449902788,7.269920498,FALSE,FALSE,0.8994708,11.981,1.359,11.1956,0.9206,27.92561057,0.32697344,3.878131922,6.349453281,11.3546,2.3028,FALSE,F,0.453943733,TRUE,4479,1,UE,mens
7,2,F,39.73342966,0.656040842,0.448114641,2.029650488,FALSE,FALSE,1.500697704,12.526,0.9096,12.6284,0.5876,24.50507274,2.019082349,1.915022797,2.845560783,13.5588,2.1876,FALSE,F,0.717331874,TRUE,289,1,W,mens
5,1,F,36.52471525,0.454599285,0.272324303,1.992364955,TRUE,FALSE,4.392091661,11.9208,4.4358,12.4904,0.0808,31.0234139,0.916200298,0.0026336,3.821048915,13.2492,3.5748,FALSE,B,0.537289347,TRUE,8179,1,UE,mens
11,1,F,31.50117693,-0.108990248,1.639968881,8.130816819,FALSE,FALSE,1.78622011,12.9234,2.4268,12.6892,0.656,28.92260556,0.901560354,2.299523694,3.634920866,14.6792,2.4628,TRUE,B,0.597018981,TRUE,2353,1,UE,mens
8,1,V,32.83457947,0.45904729,0.347087653,7.828821518,FALSE,FALSE,2.522573939,13.0398,3.5142,13.378,1.0144,21.43062339,0.569737861,0.304935687,3.748478526,11.5054,0.8838,TRUE,B,0.608026916,FALSE,7472,1,W,mens
3,1,F,38.04604396,0.17433924,0.355626836,5.005401035,FALSE,FALSE,0.468549464,11.4376,0.687,10.9702,0.7198,19.96007197,1.967344233,3.93921946,2.49159005,12.5826,1.0814,FALSE,B,0.773867157,TRUE,5286,1,W,mens
5,2,U,25.25694564,-0.119944295,3.087042401,8.63079225,FALSE,FALSE,0.561427929,3.6602,0.8598,4.2216,0.8542,36.03806538,0.513338848,3.807381432,8.5293635,11.8534,0.939,TRUE,V,0.362350648,TRUE,7332,1,FE,mens
3,1,B,13.21661967,-0.488227822,2.859756421,10.83996942,FALSE,FALSE,2.008901083,8.6102,0.8178,10.5836,0.4418,21.28644773,0.383213118,4.061896008,5.286178123,11.7124,3.1562,FALSE,B,0.615214031,TRUE,6197,1,FE,mens
3,2,B,31.70016731,0.062582815,1.85839791,4.888726709,FALSE,FALSE,0.365502011,11.2796,1.2452,11.1902,0.8908,33.39204888,0.060150618,3.245122888,5.442829901,10.5332,2.9412,FALSE,B,0.36228844,TRUE,7893,1,W,mens
7,1,F,20.11998288,0.725826906,1.480620971,5.442021813,FALSE,FALSE,2.620751953,3.3344,0.269,5.33,1.4298,22.06780309,1.610283571,2.657941647,9.008113433,12.3152,1.4928,TRUE,V,0.702180976,TRUE,2009,1,W,mens
3,1,F,39.19624709,0.95583094,0.126015835,0.100417303,FALSE,TRUE,0.8020879,10.5602,0.703,11.2346,1.1372,19.58502417,1.863575029,2.987220806,4.565487429,11.8836,3.829,FALSE,F,0.73368229,TRUE,3245,1,W,mens
5,1,F,30.77022588,0.273142345,3.822708304,8.411167782,FALSE,FALSE,1.288427336,3.5034,1.891,4.0764,0.737,24.03333134,1.482754838,1.012095519,8.868914604,11.5928,2.2548,TRUE,V,0.557318616,TRUE,319,1,W,mens
9,1,F,16.31656478,0.961230627,0.275770544,4.058285553,FALSE,FALSE,1.286683007,3.505,1.2988,3.3646,0.0198,31.23958882,0.678497498,1.445299968,8.567020043,11.0706,1.905,TRUE,V,0.402568061,TRUE,3383,1,W,mens
4,1,F,28.35621747,0.638291094,0.777106522,1.827011196,FALSE,FALSE,5.145998033,7.8206,2.1674,12.1632,0.5936,13.95043069,0.123494516,1.67115943,8.146985048,7.8758,0.0516,FALSE,F,0.675398308,FALSE,7211,1,W,mens
5,1,F,23.04234386,0.949305493,0.44483014,3.842524374,TRUE,TRUE,1.357504843,3.1362,0.6676,3.714,1.896,31.19852103,0.736511905,4.002705915,9.011971302,11.2404,0.7002,TRUE,V,0.412109865,TRUE,1958,1,FE,mens
5,1,U,10.76254363,2.082821467,2.680813593,8.139920278,TRUE,FALSE,0.496196171,4.2418,1.026,4.5076,0.607,33.7054121,0.429130837,3.257444847,7.805071107,8.4724,1.7114,TRUE,V,0.30143604,TRUE,2540,1,FE,mens
3,1,F,48.43067192,0.393313949,1.902009175,6.473925915,FALSE,FALSE,7.055616262,3.8994,2.1166,10.8766,1.0676,14.67518499,2.764283816,3.016217506,8.75082726,12.8792,1.776,FALSE,B,1.5970499,TRUE,5937,1,W,mens
8,1,B,35.42281485,0.534838982,0.707660915,2.213029148,FALSE,FALSE,1.011045657,12.9092,1.6464,12.9926,0.6388,24.83429531,0.34428314,1.754952274,2.451303637,12.2542,0.891,TRUE,B,0.555975058,FALSE,157,1,W,mens
17,1,U,25.22357466,0.002593491,1.572647623,5.228014377,FALSE,FALSE,3.521268686,12.1162,3.2244,11.8108,0.2836,30.96288442,0.264106925,1.393267646,6.803846849,14.654,1.0894,TRUE,F,0.593739301,TRUE,7675,1,UE,mens
5,1,B,32.47569593,1.511302452,1.272868771,1.621957807,FALSE,FALSE,4.576525992,6.4118,1.19,2.2928,0.8046,18.1479609,3.396509728,2.955493611,9.806540596,10.5502,2.4966,TRUE,V,0.880402113,TRUE,5191,1,W,mens
3,1,F,16.27888055,1.993586997,2.128607754,6.996163062,TRUE,FALSE,1.803768943,11.6562,0.8424,11.1566,0.8908,28.22414741,0.974555091,1.917159346,0.030187722,11.7254,3.5686,FALSE,F,0.458892911,TRUE,1818,1,FE,mens
10,1,U,14.59409506,-0.947000527,2.569265537,1.222994416,FALSE,TRUE,3.654841392,14.7758,2.1752,13.627,1.2944,37.42908759,0.211149206,0.590518663,3.620078723,11.245,2.9796,FALSE,U,0.337958473,FALSE,722,1,FE,mens
3,1,F,11.29078225,-0.213927056,2.324084062,10.45446151,FALSE,FALSE,3.263682068,7.7958,0.5808,10.8718,0.51,23.20660586,0.788378308,2.828454259,6.109358536,12.5254,2.6802,FALSE,B,0.628287943,TRUE,8243,1,UE,mens
5,2,F,11.51968681,0.618676311,1.183384201,7.46430096,FALSE,FALSE,0.261850186,4.0828,0.6344,4.2754,0.8118,42.60225695,0.7236721,3.442899474,8.135392692,11.0988,3.4208,TRUE,V,0.290260074,TRUE,1328,1,W,mens
4,1,B,36.10358912,0.88251429,1.280362159,1.122849817,TRUE,TRUE,1.618160647,12.2586,1.697,12.4324,0.0882,25.11758375,0.646999846,1.721163187,2.982155325,6.4784,0.7396,TRUE,B,0.260674346,FALSE,5243,1,FE,mens
7,1,U,38.67042074,1.160993239,0.045606001,0.932980914,FALSE,FALSE,3.830891348,6.543,2.0956,3.5026,0.235,19.61458988,2.651553031,2.119978635,5.179685659,10.9892,1.8118,FALSE,V,0.713309374,TRUE,6882,1,UE,mens
4,1,B,22.28473365,-0.946999914,1.072007204,3.390470701,FALSE,FALSE,1.348801794,12.3024,1.3034,11.7816,0.0592,18.39906347,0.521115738,2.236755873,2.544622687,7.524,0.0538,FALSE,U,0.43398441,FALSE,3456,1,W,mens
3,1,U,23.10251436,0.89188729,1.650086244,5.087533986,FALSE,FALSE,4.487318028,5.4724,0.2522,9.9556,0.06,19.58626523,2.640394836,4.089297342,7.065066975,12.4942,5.4264,TRUE,V,0.859800197,TRUE,1042,1,W,mens
6,2,B,38.38424847,0.520155868,1.150231813,0.366231712,FALSE,TRUE,1.088151497,12.4856,1.4128,11.4574,1.0566,16.13633484,0.601888848,2.153486618,1.402465045,4.3136,1.4528,TRUE,B,0.276979717,FALSE,1114,1,FE,mens
4,2,B,28.08747032,3.3871178,3.875573583,1.880820379,TRUE,FALSE,2.172299151,10.654,2.0346,11.6506,0.1044,17.99700349,0.47632324,2.164589258,3.831634865,5.2594,2.308,FALSE,F,0.318576505,FALSE,5152,1,UE,mens
4,1,F,36.99770734,0.425999117,0.05266039,1.870429698,FALSE,FALSE,6.44982272,6.5636,0.32,13.0132,0.2664,12.95702392,1.393248031,3.434116175,6.971656114,7.3516,0.718,TRUE,F,0.784307649,FALSE,2829,1,W,mens
4,1,B,29.96701717,0.481000354,0.241895337,0.288295897,FALSE,FALSE,4.767422117,8.1562,0.7788,12.9032,1.2196,14.06215456,0.265546175,2.809393043,6.866472567,6.555,0.2926,TRUE,F,0.508716024,FALSE,9369,1,W,mens
3,2,F,32.5668377,0.572863717,0.278143564,3.112723404,FALSE,FALSE,0.90422265,12.3416,0.6502,11.4408,0.7288,27.68773242,0.944254556,3.712966909,0.626718357,10.591,2.8138,FALSE,F,0.404166184,TRUE,792,1,W,mens
3,1,F,44.05513521,0.435748692,0.886636908,2.76145004,FALSE,FALSE,2.983420165,8.0634,0.6754,11.0256,0.3202,15.02730144,2.872587053,2.52917183,6.089797407,11.9162,2.599,FALSE,F,1.096265292,TRUE,7851,1,W,mens
4,1,B,35.91186699,0.157227708,0.397016994,3.336864974,FALSE,FALSE,0.513658875,11.3992,2.7668,11.5852,3.2456,18.11093534,0.233252194,1.180110173,3.605027215,5.7208,0.3456,FALSE,B,0.328314044,FALSE,7779,1,W,mens
4,1,F,28.39656791,0.394823304,0.835711548,5.203773621,FALSE,FALSE,6.464831385,11.363,3.0562,11.7008,3.3998,17.98645347,0.257927831,1.578204825,5.188395697,7.1212,0.9064,TRUE,B,0.418396404,FALSE,9206,1,W,mens
4,1,F,37.73241947,0.929878374,0.13428428,0.39803401,FALSE,FALSE,2.45875462,12.131,2.5786,11.9462,0.1268,17.83148599,0.4295999,2.730976602,2.904164933,6.501,0.744,TRUE,F,0.387209052,FALSE,3500,1,W,mens
4,1,B,32.61666074,-0.947000139,1.586053591,9.638173572,FALSE,FALSE,1.716616206,12.447,1.6658,12.5614,0.047,29.76303655,0.202662751,1.742228447,4.26582227,7.7692,1.5102,FALSE,B,0.25879412,FALSE,1877,1,FE,mens
